time,open,high,low,close,Chars,Chars,Chars,Chars,Chars,Chars,Chars,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
2025-08-15T05:25:00-04:00,23884,23893,23881.5,23892.75,0,0,0,0,0,0,0,NaN,23893,23881.5,23892.75
2025-08-15T05:30:00-04:00,23892.25,23892.25,23880,23882.25,0,0,0,0,0,0,0,NaN,23892.25,23880,23882.25
2025-08-15T05:35:00-04:00,23882,23888.75,23878,23884,0,0,0,0,0,0,0,NaN,23888.75,23878,23884
2025-08-15T05:40:00-04:00,23883.75,23887,23881.5,23885.75,0,0,0,0,0,0,0,NaN,23887,23881.5,23885.75
2025-08-15T05:45:00-04:00,23886.5,23893.5,23886,23893,0,0,0,0,0,0,0,NaN,23893.5,23886,23893
2025-08-15T05:50:00-04:00,23891.25,23893.75,23884.25,23888.75,0,0,0,0,0,0,0,NaN,23893.75,23884.25,23888.75
2025-08-15T05:55:00-04:00,23889.25,23891,23878,23879.75,0,0,0,0,0,0,0,NaN,23891,23878,23879.75
2025-08-15T06:00:00-04:00,23880.25,23882.75,23875,23877.5,0,0,0,0,0,0,0,NaN,23882.75,23875,23877.5
2025-08-15T06:05:00-04:00,23878,23887.5,23872,23885,0,0,0,0,0,0,0,NaN,23887.5,23872,23885
2025-08-15T06:10:00-04:00,23885.5,23889,23885,23887.75,0,0,0,0,0,0,0,NaN,23889,23885,23887.75
2025-08-15T06:15:00-04:00,23887.5,23888.25,23884,23884.75,0,0,0,0,0,0,0,NaN,23888.25,23884,23884.75
2025-08-15T06:20:00-04:00,23885.25,23895,23883.25,23890.75,0,0,0,0,0,0,0,NaN,23895,23883.25,23890.75
2025-08-15T06:25:00-04:00,23890.25,23894.5,23889.25,23894.5,0,0,0,0,0,0,0,NaN,23894.5,23889.25,23894.5
2025-08-15T06:30:00-04:00,23894.25,23910,23893.5,23908.5,0,0,0,0,0,0,0,NaN,23910,23893.5,23908.5
2025-08-15T06:35:00-04:00,23908.75,23909.25,23899.25,23903.25,0,0,0,0,0,0,0,NaN,23909.25,23899.25,23903.25
2025-08-15T06:40:00-04:00,23902.5,23908.75,23900.25,23905.5,0,0,0,0,0,0,0,NaN,23908.75,23900.25,23905.5
2025-08-15T06:45:00-04:00,23906,23908,23899,23904.75,0,0,0,0,0,0,0,NaN,23908,23899,23904.75
2025-08-15T06:50:00-04:00,23904.75,23906,23904,23906,0,0,0,0,0,0,0,NaN,23906,23904,23906
2025-08-15T06:55:00-04:00,23905.5,23919.25,23905.5,23907.5,0,0,0,0,0,0,0,NaN,23919.25,23905.5,23907.5
2025-08-15T07:00:00-04:00,23907.25,23916.75,23905,23914.75,0,0,0,0,0,0,0,NaN,23916.75,23905,23914.75
2025-08-15T07:05:00-04:00,23914.75,23915,23909.75,23911.5,0,0,0,0,0,0,0,NaN,23915,23909.75,23911.5
2025-08-15T07:10:00-04:00,23911.75,23915.25,23909,23912.5,0,0,0,0,0,0,0,NaN,23915.25,23909,23912.5
2025-08-15T07:15:00-04:00,23911.75,23915.75,23909,23913.5,0,0,0,0,0,0,0,NaN,23915.75,23909,23913.5
2025-08-15T07:20:00-04:00,23913.5,23920,23912.25,23919.5,0,0,0,0,0,0,0,NaN,23920,23912.25,23919.5
2025-08-15T07:25:00-04:00,23919.5,23925.25,23917,23919.75,0,0,0,0,0,0,0,NaN,23925.25,23917,23919.75
2025-08-15T07:30:00-04:00,23919,23921.5,23913.5,23916.75,0,0,0,0,0,0,0,NaN,23921.5,23913.5,23916.75
